MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
NA,CM,100,NA,B,4,hm101119.334,10/11/19,56090,125.9,60108,75501,79200,15393,19093,0.204,0.241,101.7,0.36,0.47,1132,0.45,5925,0.07,28538,--------,-------,3477,5326,0,60857,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,49009.1,0.58,0.449,133.5,93.78156609
NA,CM,100,NA,B,4,hm101119.335,10/11/19,56115,137.6,59496,73876,77243,14380,17747,0.195,0.23,100.3,0.36,0.49,1158,0.41,5814,0.1,25001,--------,-------,3296,5399,0,60188,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,48463.2,0.57,0.449,133.5,97.97485483
NA,CM,100,NA,B,4,hm101119.336,10/11/19,56139,149.4,58754,72007,74983,13253,16229,0.184,0.216,100.5,0.37,0.46,1130,0.46,5707,0.08,36244,--------,-------,3419,6179,0,59420,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,47828.9,0.55,0.449,133.5,100.3760275
NA,CM,100,NA,B,4,hm101119.337,10/11/19,56163,161.2,57776,69908,72685,12133,14909,0.174,0.205,102.7,0.39,0.47,1181,0.44,5916,0.09,33622,--------,-------,3473,6266,0,58410,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,47100.5,0.53,0.449,133.5,102.4179006
NA,CM,100,NA,B,4,hm101119.338,10/11/19,56188,172.9,56838,68140,70620,11302,13782,0.166,0.195,102.6,0.39,0.46,1174,0.45,5863,0.09,44024,--------,-------,3477,7026,0,57461,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,46414.5,0.52,0.449,133.5,104.8008161
NA,CM,100,NA,B,4,hm101119.339,10/11/19,56212,184.7,55987,66661,68932,10673,12945,0.16,0.188,102.2,0.39,0.48,1205,0.43,5852,0.09,35643,--------,-------,3406,6460,0,56509,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,45835.5,0.51,0.449,133.5,107.9067125
NA,CM,100,NA,B,4,hm101119.340,10/11/19,56236,196.5,55211,65119,67285,9908,12074,0.152,0.179,104,0.39,0.45,1162,0.43,5197,0.12,30355,--------,-------,3117,6334,0,55855,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,45295.2,0.5,0.449,133.5,109.0605607
NA,CM,100,NA,C,4,hm101119.341,10/11/19,56295,0,49814,92401,100157,42588,50344,0.461,0.503,136.6,0.35,0.36,245,0.52,1534,0.11,28925,--------,-------,1007,4131,0,52368,0.05,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,51210.9,1,0.461,136.6,0
NA,CM,100,NA,C,4,hm101119.342,10/11/19,56319,5,53038,95703,102802,42665,49764,0.446,0.484,129.5,0.3,0.36,336,0.52,2017,0.12,26487,--------,-------,1337,4364,0,55641,0.05,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,53030.9,1,0.461,136.6,8.114864934
NA,CM,100,NA,C,4,hm101119.343,10/11/19,56344,10,60459,102729,109881,42271,49422,0.411,0.45,117.7,0.24,0.43,694,0.48,3832,0.09,34020,--------,-------,2347,5209,0,62925,0.04,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,58004.3,0.95,0.461,136.6,14.95609636
NA,CM,100,NA,C,4,hm101119.344,10/11/19,56368,15,59682,99591,106846,39908,47164,0.401,0.441,116.3,0.25,0.46,709,0.43,3705,0.11,27761,--------,-------,2165,4914,0,61938,0.04,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,56573.3,0.93,0.461,136.6,21.8883016
NA,CM,100,NA,C,4,hm101119.345,10/11/19,56392,20,58750,99178,106049,40428,47299,0.408,0.446,120.3,0.26,0.43,629,0.45,3101,0.12,27416,--------,-------,1884,4885,0,61040,0.04,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55275.1,0.92,0.461,136.6,29.69385554
NA,CM,100,NA,C,4,hm101119.346,10/11/19,56417,31.8,63826,101851,109168,38025,45343,0.373,0.415,113.9,0.26,0.49,869,0.43,4584,0.07,38930,--------,-------,2614,5309,0,65994,0.03,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,57689,0.86,0.461,136.6,43.16307575
NA,CM,100,NA,C,4,hm101119.347,10/11/19,56441,43.5,65258,99738,106796,34480,41538,0.346,0.389,109.7,0.26,0.52,936,0.42,5256,0.06,45675,--------,-------,2869,5561,0,67160,0.03,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,57414.2,0.81,0.461,136.6,54.76987987
NA,CM,100,NA,C,4,hm101119.348,10/11/19,56465,55.3,66635,97679,104397,31044,37762,0.318,0.362,108.8,0.29,0.51,987,0.43,5612,0.06,49065,--------,-------,3108,5698,0,68229,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,57194.8,0.77,0.461,136.6,63.99244206
NA,CM,100,NA,C,4,hm101119.349,10/11/19,56490,67.1,66902,94951,101193,28049,34292,0.295,0.339,106.2,0.29,0.51,1012,0.43,5869,0.05,50695,--------,-------,3226,5777,0,68378,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,56411.1,0.73,0.461,136.6,72.03125288
NA,CM,100,NA,C,4,hm101119.350,10/11/19,56514,78.8,67079,92860,98695,25781,31616,0.278,0.32,104.3,0.29,0.52,1028,0.42,5841,0.06,42509,--------,-------,3189,5523,0,68375,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55715.9,0.69,0.461,136.6,79.71635748
NA,CM,100,NA,C,4,hm101119.351,10/11/19,56539,90.6,67364,91263,96677,23899,29314,0.262,0.303,104.9,0.31,0.51,1041,0.43,5833,0.06,48523,--------,-------,3233,5858,0,68717,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55520.4,0.67,0.461,136.6,86.37855242
NA,CM,100,NA,C,4,hm101119.352,10/11/19,56563,102.3,67829,90187,95266,22358,27437,0.248,0.288,104.2,0.32,0.51,1056,0.44,5671,0.05,50982,--------,-------,3209,5511,0,68906,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55610.8,0.65,0.461,136.6,92.32169027
NA,CM,100,NA,C,4,hm101119.353,10/11/19,56587,114.1,67603,88101,92750,20498,25147,0.233,0.271,105.9,0.34,0.52,1123,0.43,5850,0.05,58104,--------,-------,3269,5892,0,68668,0.02,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55181.1,0.62,0.461,136.6,96.74265413
NA,CM,100,NA,C,4,hm101119.354,10/11/19,56612,125.9,67614,86958,91305,19345,23691,0.222,0.259,105.6,0.33,0.52,1106,0.43,5613,0.05,55135,--------,-------,3168,5787,0,68561,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,55074.1,0.61,0.461,136.6,101.7080053
NA,CM,100,NA,C,4,hm101119.355,10/11/19,56636,137.6,67151,85410,89400,18259,22249,0.214,0.249,104.2,0.32,0.5,1084,0.44,5331,0.06,59441,--------,-------,3071,6268,0,68124,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,54696.1,0.59,0.461,136.6,107.1540622
NA,CM,100,NA,C,4,hm101119.356,10/11/19,56660,149.4,66191,82819,86418,16628,20227,0.201,0.234,105.4,0.34,0.51,1122,0.44,5433,0.05,59997,--------,-------,3103,6119,0,67072,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,53982.5,0.58,0.461,136.6,109.2755718
NA,CM,100,NA,C,4,hm101119.357,10/11/19,56685,161.2,65637,81053,84427,15416,18790,0.19,0.223,105.4,0.35,0.5,1107,0.44,5274,0.06,52703,--------,-------,3051,6209,0,66497,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,53591.5,0.56,0.461,136.6,111.453849
NA,CM,100,NA,C,4,hm101119.358,10/11/19,56709,172.9,64794,79036,82181,14242,17386,0.18,0.212,105.3,0.35,0.49,1096,0.45,5325,0.06,68763,--------,-------,3109,6960,0,65523,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,53066,0.55,0.461,136.6,113.2514917
NA,CM,100,NA,C,4,hm101119.359,10/11/19,56733,184.7,64078,77159,80030,13081,15952,0.17,0.199,106.3,0.37,0.51,1148,0.43,5644,0.06,67042,--------,-------,3211,6989,0,64791,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,52494.3,0.53,0.461,136.6,114.2594816
NA,CM,100,NA,C,4,hm101119.360,10/11/19,56758,196.5,62696,74873,77526,12177,14830,0.163,0.191,105.7,0.38,0.51,1146,0.43,5821,0.06,66053,--------,-------,3290,7281,0,63412,0.01,300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,51470.9,0.52,0.461,136.6,116.5538414
NA,HP,100,NA,A,4,hm101119.361,10/11/19,56773,0,18341,40589,43949,22248,25608,0.548,0.583,180.9,0.41,0.39,200,0.52,1278,0.09,48710,--------,-------,814,4908,0,19905,0.08,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19119.5,1,0.548,180.9,0
NA,HP,100,NA,A,4,hm101119.362,10/11/19,56794,5,19347,39802,43035,20455,23688,0.514,0.55,174.3,0.37,0.39,236,0.52,1386,0.09,39153,--------,-------,892,4515,0,20813,0.07,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19994.2,1.03,0.548,180.9,10.41880214
NA,HP,100,NA,A,4,hm101119.363,10/11/19,56815,10,21445,37573,40990,16128,19545,0.429,0.477,148,0.22,0.28,249,0.54,1195,0.18,25662,--------,-------,873,5336,0,22841,0.06,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22229.2,1.05,0.548,180.9,17.39169695
NA,HP,100,NA,A,4,hm101119.364,10/11/19,56836,15,21853,38045,40759,16191,18906,0.426,0.464,144.2,0.2,0.39,494,0.4,1488,0.21,22504,--------,-------,996,5467,0,23178,0.06,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21647.9,0.99,0.548,180.9,25.90511504
NA,HP,100,NA,A,4,hm101119.365,10/11/19,56857,20,21797,37496,40347,15699,18550,0.419,0.46,140.2,0.19,0.39,457,0.4,1463,0.21,21555,--------,-------,966,5375,0,23090,0.06,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21035.9,0.95,0.548,180.9,33.97259218
NA,HP,100,NA,A,4,hm101119.366,10/11/19,56878,31.8,22865,35801,38262,12936,15396,0.361,0.402,132.8,0.19,0.44,617,0.27,1632,0.3,17493,--------,-------,999,5875,0,23762,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20781.8,0.86,0.548,180.9,46.53920808
NA,HP,100,NA,A,4,hm101119.367,10/11/19,56899,43.5,23271,34576,36589,11305,13318,0.327,0.364,126.2,0.17,0.64,883,0.11,8706,0.25,17191,--------,-------,2042,5878,0,24019,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20279.7,0.79,0.548,180.9,57.66624552
NA,HP,100,NA,A,4,hm101119.368,10/11/19,56920,55.3,23337,33163,35010,9826,11673,0.296,0.333,125.7,0.2,0.62,928,0.18,10527,0.2,16241,--------,-------,3055,5755,0,23969,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19867.2,0.74,0.548,180.9,66.35925619
NA,HP,100,NA,A,4,hm101119.369,10/11/19,56941,67.1,23179,31759,33402,8580,10224,0.27,0.306,120.6,0.17,0.6,915,0.21,8832,0.19,18082,--------,-------,2956,5772,0,23728,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19471.9,0.7,0.548,180.9,73.44647404
NA,HP,100,NA,A,4,hm101119.370,10/11/19,56962,78.8,22924,30633,32047,7710,9123,0.252,0.285,117.5,0.14,0.6,917,0.22,8392,0.18,19219,--------,-------,2889,5829,0,23460,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19141.6,0.67,0.548,180.9,80.50288144
NA,HP,100,NA,A,4,hm101119.371,10/11/19,56983,90.6,22768,29490,30786,6723,8018,0.228,0.26,117.4,0.18,0.59,935,0.23,7453,0.19,18985,--------,-------,2744,5774,0,23206,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18967.3,0.64,0.548,180.9,83.74284512
NA,HP,100,NA,A,4,hm101119.372,10/11/19,57004,102.3,22529,28589,29676,6060,7147,0.212,0.241,114.9,0.15,0.6,970,0.21,7285,0.2,18976,--------,-------,2596,5817,0,22965,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18724.8,0.61,0.548,180.9,87.9217172
NA,HP,100,NA,A,4,hm101119.373,10/11/19,57025,114.1,22220,27529,28531,5309,6311,0.193,0.221,119.6,0.21,0.58,977,0.23,7553,0.2,18213,--------,-------,2837,5870,0,22578,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18471.3,0.59,0.548,180.9,89.27453987
NA,HP,100,NA,A,4,hm101119.374,10/11/19,57046,125.9,21997,26865,27782,4868,5785,0.181,0.208,115.1,0.19,0.55,936,0.28,6382,0.17,20780,--------,-------,2762,5757,0,22351,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18400.7,0.58,0.548,180.9,92.38234288
NA,HP,100,NA,A,4,hm101119.375,10/11/19,57067,137.6,21803,26385,27165,4582,5362,0.174,0.197,110.8,0.14,0.6,967,0.23,7556,0.17,17806,--------,-------,2764,5387,0,22094,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18280.4,0.57,0.548,180.9,97.06269582
NA,HP,100,NA,A,4,hm101119.376,10/11/19,57088,149.4,21563,25691,26363,4129,4800,0.161,0.182,110.9,0.17,0.62,1048,0.17,9072,0.21,15672,--------,-------,2789,5535,0,21826,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18050.2,0.54,0.548,180.9,97.51269078
NA,HP,100,NA,A,4,hm101119.377,10/11/19,57109,161.2,21359,25012,25674,3653,4315,0.146,0.168,115.5,0.25,0.59,1086,0.2,8013,0.21,15458,--------,-------,2858,5523,0,21566,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18001.1,0.52,0.548,180.9,95.41190351
NA,HP,100,NA,A,4,hm101119.378,10/11/19,57129,172.9,21153,24488,25060,3336,3907,0.136,0.156,116.1,0.23,0.58,1017,0.22,7677,0.2,17637,--------,-------,2876,5810,0,21372,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17873.4,0.5,0.548,180.9,95.32758013
NA,HP,100,NA,A,4,hm101119.379,10/11/19,57151,184.7,20931,24058,24575,3127,3644,0.13,0.148,113.7,0.23,0.57,1049,0.22,7465,0.2,18317,--------,-------,2842,5994,0,21126,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17740.2,0.49,0.548,180.9,97.34080081
NA,HP,100,NA,A,4,hm101119.380,10/11/19,57172,196.5,20708,23580,24066,2872,3358,0.122,0.14,111.4,0.22,0.54,1013,0.24,6395,0.21,20218,--------,-------,2678,6401,0,20945,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17618.7,0.48,0.548,180.9,97.18674848
NA,HP,100,NA,B,4,hm101119.381,10/11/19,57264,0,18067,40089,43550,22022,25483,0.549,0.585,175.9,0.4,0.39,209,0.53,1320,0.09,46453,--------,-------,851,4866,0,19678,0.08,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18809.5,1,0.549,175.9,0
NA,HP,100,NA,B,4,hm101119.382,10/11/19,57285,5,19049,39175,42555,20125,23506,0.514,0.552,170.8,0.35,0.38,234,0.52,1419,0.1,38869,--------,-------,914,4660,0,20535,0.07,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19675,1.03,0.549,175.9,10.11237758
NA,HP,100,NA,B,4,hm101119.383,10/11/19,57306,10,21669,36458,39817,14789,18148,0.406,0.456,136.6,0.17,0.27,297,0.53,1226,0.2,23661,--------,-------,916,5488,0,22968,0.06,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22481.5,1.06,0.549,175.9,15.97519571
NA,HP,100,NA,B,4,hm101119.384,10/11/19,57327,15,22023,37191,40166,15168,18142,0.408,0.452,132.5,0.14,0.37,507,0.4,1484,0.23,21245,--------,-------,1011,5620,0,23305,0.05,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21677.3,0.98,0.549,175.9,24.08083688
NA,HP,100,NA,B,4,hm101119.385,10/11/19,57348,20,21807,36623,39421,14817,17614,0.405,0.447,135.3,0.19,0.4,556,0.36,1512,0.24,20465,--------,-------,1009,5678,0,23026,0.05,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20898.4,0.94,0.549,175.9,31.87169587
NA,HP,100,NA,B,4,hm101119.386,10/11/19,57369,31.8,22700,34982,37330,12282,14630,0.351,0.392,124.9,0.16,0.5,764,0.18,1628,0.32,17185,--------,-------,993,6162,0,23606,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20471.2,0.85,0.549,175.9,43.91919691
NA,HP,100,NA,B,4,hm101119.387,10/11/19,57390,43.5,23102,33656,35640,10555,12538,0.314,0.352,123.1,0.18,0.63,967,0.14,14894,0.23,16038,--------,-------,3456,6325,0,23900,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20034.1,0.77,0.549,175.9,53.7451227
NA,HP,100,NA,B,4,hm101119.388,10/11/19,57411,55.3,23209,32657,34510,9449,11301,0.289,0.327,115.6,0.14,0.61,926,0.19,11050,0.19,17071,--------,-------,3337,5990,0,23866,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19710.6,0.73,0.549,175.9,62.88442986
NA,HP,100,NA,B,4,hm101119.389,10/11/19,57432,67.1,23202,31220,32847,8018,9645,0.257,0.294,116.4,0.19,0.6,990,0.19,11605,0.21,14898,--------,-------,3536,5906,0,23764,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19424.6,0.68,0.549,175.9,67.85405355
NA,HP,100,NA,B,4,hm101119.390,10/11/19,57453,78.8,23050,30208,31606,7158,8556,0.237,0.271,115.6,0.18,0.59,973,0.2,9019,0.21,16954,--------,-------,3020,5949,0,23514,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19216.5,0.65,0.549,175.9,73.48432634
NA,HP,100,NA,B,4,hm101119.391,10/11/19,57474,90.6,22934,29328,30578,6394,7645,0.218,0.25,110.8,0.18,0.6,988,0.22,9333,0.19,15309,--------,-------,3206,5474,0,23331,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19083.9,0.62,0.549,175.9,77.71499886
NA,HP,100,NA,B,4,hm101119.392,10/11/19,57495,102.3,22679,28510,29570,5832,6891,0.205,0.233,111.2,0.16,0.6,1017,0.2,8017,0.21,16951,--------,-------,2768,5686,0,23063,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18852.5,0.6,0.549,175.9,82.51818147
NA,HP,100,NA,B,4,hm101119.393,10/11/19,57516,114.1,22463,27603,28561,5141,6098,0.186,0.214,113.7,0.2,0.59,1034,0.21,8477,0.2,16324,--------,-------,2984,5673,0,22775,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18683.7,0.58,0.549,175.9,83.50620404
NA,HP,100,NA,B,4,hm101119.394,10/11/19,57537,125.9,22287,27206,28087,4918,5800,0.181,0.206,106.9,0.12,0.6,1009,0.19,7015,0.2,17825,--------,-------,2463,5582,0,22633,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18597.1,0.57,0.549,175.9,89.6653109
NA,HP,100,NA,B,4,hm101119.395,10/11/19,57558,137.6,22182,26530,27318,4348,5136,0.164,0.188,115,0.21,0.56,1000,0.24,6701,0.2,19225,--------,-------,2704,6031,0,22462,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18521.6,0.54,0.549,175.9,88.79375774
NA,HP,100,NA,B,4,hm101119.396,10/11/19,57579,149.4,21985,25993,26714,4008,4729,0.154,0.177,111.7,0.22,0.59,1058,0.2,7584,0.21,17126,--------,-------,2722,5718,0,22207,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18401.3,0.53,0.549,175.9,90.52978147
NA,HP,100,NA,B,4,hm101119.397,10/11/19,57600,161.2,21724,25543,26181,3818,4457,0.149,0.17,107.8,0.16,0.59,1005,0.23,7389,0.18,18389,--------,-------,2817,5619,0,21970,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18314.2,0.53,0.549,175.9,94.50862824
