Expt,MCstrain,Prey,Light,Fed,Rep,ExptDay,MC_cellspmL,Prey_cellspmL,corr_chl_p_cell,FIReTimestamp,FvFm,Fm,Pmax,a,Pmax.err,Pmax.pvalue,a.err,a.pvalue,E_K,ETR_I,Ct_crypto,crypto_qPCR_run,crypto_count,Ct_meso,meso_qPCR_run,meso_count,est_meso,Ct_rawratio,PlastidCount,cryptos_per_est_meso
33,1802,RS,10,Y,B,8,3762.5,37.5,12.95478947,57573,0.392,17461,42.02020866,1.249816086,,,,,33.62111364,12.14219819,2603,RS Run 1 16 May,0,23.02,MC Run 5 10 May,9896.462879,7525,113.0755864,0,0
33,1802,RS,10,Y,B,10,4012.5,0,16.49466452,58105,0.384,16184,38.37749903,1.148591603,,,,,33.41265855,11.15483025,24.94,RS Run 1 16 May,65006.98139,23.35,MC Run 5 10 May,7725.026893,8025,1.068094218,8.415113927,8.10056
33,1802,RS,10,Y,B,12,3887.5,0,7.873802139,61872,0.368,13167,37.7073372,1.299360358,,,,,29.01992274,12.50261196,25.44,RS Run 1 16 May,50694.40149,22.28,MC Run 5 10 May,17247.25562,7775,1.141831239,2.939273506,6.52018
33,1802,RS,10,Y,B,14,2425,0,11.03154369,62352,0.374,20514,32.16322877,1.257135359,,,,,25.58453911,11.96801141,26.32,RS Run 1 16 May,32725.02598,23.49,MC Run 5 10 May,6954.405338,4850,1.120476799,4.705654098,6.74743
33,1802,RS,10,Y,C,0,828.57,8316.67,30.06087234,59565,0.446,4379,98.43713405,1.162033878,,,,,84.71107071,11.56665993,29.63,RS Run 1 16 May,6308.411285,27.18,MC Run 5 10 May,435.8328889,1657.142857,1.090139809,14.474381,3.8068
33,1802,RS,10,Y,C,1,942.86,3000,40.50138889,54067,0.466,9182,95.94443798,0.98445374,,,,,97.45956983,9.810134097,28.54,RS Run 1 16 May,10848.25787,26.61,MC Run 5 10 May,668.5594009,1885.714286,1.072529124,16.22631864,5.75286
33,1802,RS,10,Y,C,2,2475,933.33,27.43452778,57593,0.446,15171,81.17401551,1.12836584,,,,,71.93944782,11.21153919,25.92,RS Run 1 16 May,39928.22462,23.9,MC Run 5 10 May,5112.107761,4950,1.084518828,7.810520921,8.06631
33,1802,RS,10,Y,C,4,3570,107.14,19.34631658,56103,0.43,17621,74.70908606,1.307054227,,,,,57.15836766,12.93879897,26.76,RS Run 1 16 May,26292.99144,23.7,MC Run 5 10 May,5940.1854,7140,1.129113924,4.426291381,3.68249
33,1802,RS,10,Y,C,6,3860,20,17.42217949,58036,0.381,20645,59.6865894,1.493234938,,,,,39.97133195,14.62841927,24.19,RS Run 1 16 May,94397.39291,21.43,MC Run 5 10 May,32645.25009,7720,1.128791414,2.891611878,12.22764
33,1802,RS,10,Y,C,8,4362.5,12.5,12.72276812,58337,0.398,15895,47.83264926,1.037551857,,,,,46.10145406,10.21579705,26.35,RS Run 1 16 May,32240.36872,23,MC Run 5 10 May,10046.1579,8725,1.145652174,3.209223768,3.69517
33,1802,RS,10,Y,C,10,4125,0,11.46688571,59000,0.387,17674,42.27361975,1.14877728,,,,,36.79879511,11.21310419,25.77,RS Run 1 16 May,43020.95036,23.14,MC Run 5 10 May,9043.98847,8250,1.113656007,4.756855949,5.21466
33,1802,RS,10,Y,C,12,4187.5,0,8.732255605,62824,0.374,17144,36.27381483,1.340780512,,,,,27.05425273,12.82881439,26.1,RS Run 1 16 May,36509.00525,23.45,MC Run 5 10 May,7166.382755,8375,1.113006397,5.094481623,4.35928
33,1802,RS,10,Y,C,14,4187.5,0,8.885716279,63540,0.36,23753,31.76081575,1.274663161,,,,,24.9170265,12.10366871,26.32,RS Run 1 16 May,32725.02598,23.63,MC Run 5 10 May,6260.658284,8375,1.113838341,5.227090267,3.90747
34,1802,RS,50,N,A,0,728.57,0,16.1425098,60311,0.433,7315,108.8185386,1.213492183,,,,,89.67386864,55.08141266,30.15,RS Run 2 16 May,4870.796665,26.77,MC Run 5 10 May,592.89802,1457.142857,1.12626074,8.215235168,3.3427
34,1802,RS,50,N,A,1,600,0,20.74383333,54825,0.413,5837,134.1001488,1.200529816,,,,,111.7008066,56.31458714,29.3,RS Run 2 16 May,7433.613897,26.11,MC Run 5 10 May,973.060851,1200,1.122175412,7.639413187,6.19468
34,1802,RS,50,N,A,2,1150,0,10.60886957,58344,0.388,7164,82.0819967,1.265230219,,,,,64.87514721,53.13518855,29.22,RS Run 2 16 May,7735.350553,25.51,MC Run 5 10 May,1526.651821,2300,1.145433163,5.066872779,3.3632
34,1802,RS,50,N,A,4,1592.86,0,8.011,56854,0.356,7017,89.46380633,0.917473297,,,,,97.51107378,42.23538288,28.54,RS Run 2 16 May,10848.25787,25.46,MC Run 5 10 May,1585.039173,3185.714286,1.120974077,6.844157577,3.40528
34,1802,RS,50,N,A,6,1578.57,0,6.992411765,58806,0.322,6884,72.01305885,0.954081282,,,,,75.47895577,41.76631204,27.69,RS Run 2 16 May,16556.17468,24.23,MC Run 5 10 May,3990.432786,3157.142857,1.142798184,4.148967186,5.24404
34,1802,RS,50,N,A,8,1535.71,0,6.332860465,59090,0.31,6469,57.57923998,1.065621652,,,,,54.03347415,41.9418483,28.9,RS Run 2 16 May,9069.847815,25.46,MC Run 5 10 May,1585.039173,3071.428571,1.135113904,5.722160038,2.95297
34,1802,RS,50,N,A,10,1242.86,0,5.949925287,60332,0.32,5617,63.08462907,1.259448518,,,,,50.08908912,47.99769852,27.27,RS Run 2 16 May,20402.34091,23.95,MC Run 5 10 May,4923.79542,2485.714286,1.138622129,4.143620757,8.20784
34,1802,RS,50,N,A,12,1100,0,7.33,63660,0.316,4787,68.74296991,1.181593021,,,,,58.17821252,47.84256226,29.17,RS Run 2 16 May,7930.124397,25.49,MC Run 5 10 May,1549.74413,2200,1.144370341,5.117053999,3.6046
34,1802,RS,50,N,A,14,1275,0,5.97,64689,0.291,3886,71.58871045,1.188388729,,,,,60.24014593,48.71483296,25.39,RS Run 2 16 May,51970.87155,22.49,MC Run 5 10 May,14731.94199,2550,1.128946198,3.527767866,20.38073
34,1802,RS,50,N,B,0,807.14,0,14.76472566,61171,0.421,4803,115.3057718,1.242434808,,,,,92.80629539,56.73576088,29.83,RS Run 2 16 May,5711.103095,26.59,MC Run 5 10 May,678.6721065,1614.285714,1.12185032,8.415113927,3.53785
34,1802,RS,50,N,B,1,907.14,0,13.25733071,55629,0.417,7199,119.9885585,1.219222018,,,,,98.41403516,56.20628919,29.52,RS Run 2 16 May,6663.156288,25.95,MC Run 5 10 May,1097.235878,1814.285714,1.137572254,6.072674455,3.67261
34,1802,RS,50,N,B,2,964.29,0,12.96066667,59096,0.401,7197,93.98730541,1.176603559,,,,,79.88018112,52.18631225,27.29,RS Run 2 16 May,20200.40143,24.23,MC Run 5 10 May,3990.432786,1928.571429,1.126289723,5.062208165,10.47428
34,1802,RS,50,N,B,4,1585.71,0,8.328,57752,0.376,7881,92.08912363,1.096988533,,,,,83.94720714,49.16823552,28.44,RS Run 2 16 May,11401.44772,24.83,MC Run 5 10 May,2543.431233,3171.428571,1.145388643,4.482703353,3.59505
34,1802,RS,50,N,B,6,1500,0,7.544833333,59557,0.35,8644,206.8824232,0.738367011,,,,,280.1891474,36.53139399,28.75,RS Run 2 16 May,9772.37221,25.68,MC Run 5 10 May,1343.754712,3000,1.119548287,7.272437541,3.25746
34,1802,RS,50,N,B,8,1457.14,0,6.751014706,59873,0.324,7048,61.45526758,1.284596378,,,,,47.84013769,47.92973977,27.61,RS Run 2 16 May,17228.20378,24.18,MC Run 5 10 May,4143.048335,2914.285714,1.141852771,4.15834004,5.91164
34,1802,RS,50,N,B,10,1400,0,6.235142857,61390,0.298,6159,73.24885472,1.401705712,,,,,52.25694244,54.41297615,26.01,RS Run 2 16 May,38180.35833,23.25,MC Run 5 10 May,8327.21926,2800,1.118709677,4.585006968,13.63584
34,1802,RS,50,N,B,12,1200,0,5.45,64411,0.291,5898,66.98220613,1.245476281,,,,,53.7803948,48.92763328,27.74,RS Run 2 16 May,16149.53418,24.53,MC Run 5 10 May,3185.810945,2400,1.130860171,5.069206698,6.72897
34,1802,RS,50,N,B,14,1000,0,6.15,65510,0.267,4325,74.32678731,1.367266774,,,,,54.36158378,53.94543457,26.91,RS Run 2 16 May,24402.81907,23.61,MC Run 5 10 May,6355.357714,2000,1.139771283,3.839723926,12.20141
34,1802,RS,50,N,C,0,564.29,0,17.54578481,61918,0.419,4431,103.059388,1.151309172,,,,,89.51495441,52.24210293,28.09,RS Run 2 16 May,13569.37985,25.58,MC Run 5 10 May,1448.505004,1128.571429,1.098123534,9.367851551,12.0235
34,1802,RS,50,N,C,1,850,0,10.00741176,56428,0.402,5113,108.7731308,1.067244968,,,,,101.9195536,49.45686126,30.26,RS Run 2 16 May,4611.476502,27.1,MC Run 5 10 May,462.8070862,1700,1.116605166,9.964144109,2.71263
34,1802,RS,50,N,C,2,814.29,0,12.09260526,59847,0.391,6719,108.297112,1.270818427,,,,,85.21839919,57.13085211,29.42,RS Run 2 16 May,7002.933463,26.03,MC Run 5 10 May,1033.284703,1628.571429,1.130234345,6.777351337,4.30005
34,1802,RS,50,N,C,4,1350,0,8.144,58517,0.364,5878,103.2586484,0.906801421,,,,,113.8712908,42.63464072,30.05,RS Run 2 16 May,5119.17528,26.58,MC Run 5 10 May,683.7856777,2700,1.130549285,7.486520187,1.89599
34,1802,RS,50,N,C,6,1371.43,0,7.017557292,60310,0.307,5928,81.43266057,0.84547059,,,,,96.31637285,38.84521144,30.38,RS Run 2 16 May,4344.301918,25.96,MC Run 5 10 May,1089.030392,2742.857143,1.170261941,3.989146629,1.58386
34,1802,RS,50,N,C,8,1178.57,0,7.574272727,63758,0.31,5281,50.3315297,1.119835172,,,,,44.94548031,40.51335109,28.28,RS Run 2 16 May,12345.82168,24.96,MC Run 5 10 May,2306.959658,2357.142857,1.133012821,5.351555084,5.23762
34,1802,RS,50,N,C,10,1164.29,0,6.058981595,63164,0.3,4529,64.97915007,1.209777168,,,,,53.71166839,47.50051013,27.51,RS Run 2 16 May,18106.72893,24.56,MC Run 5 10 May,3114.870531,2328.571429,1.120114007,5.812995677,7.7759
34,1802,RS,50,N,C,12,1414.29,0,5.04,65162,0.302,4391,59.31633428,1.029378372,,,,,57.62345111,41.53358417,28.4,RS Run 2 16 May,11630.54323,25.23,MC Run 5 10 May,1883.735837,2828.571429,1.125644075,6.174190142,4.11181
34,1802,RS,50,N,C,14,1800,0,3.74,66277,0.3,3326,66.53433514,1.302227388,,,,,51.09271679,50.06475072,25.86,RS Run 2 16 May,41137.69936,22.87,MC Run 5 10 May,11075.92484,3600,1.130738959,3.714154796,11.42714
34,1802,RS,50,Y,A,0,500,7333.33,14.64606849,62738,0.41,4594,88.94522781,1.030887416,,,,,86.28025372,46.45670816,31.08,RS Run 1 16 May,3067.043955,27.79,MC Run 9 17 May,275.7147498,1000,1.118387909,11.12397489,3.06704
34,1802,RS,50,Y,A,1,1214.29,3633.33,30.90071429,57175,0.412,5509,92.47441143,0.968581372,,,,,95.47407594,44.4388054,28.12,RS Run 1 16 May,13368.41749,25.34,MC Run 9 17 May,1734.442872,2428.571429,1.109707972,7.707614765,5.50464
34,1802,RS,50,Y,A,2,1633.33,1380,22.84982569,60706,0.391,11452,101.5587886,1.212832438,,,,,83.73686704,54.33282333,27.21,RS Run 1 16 May,21020.35276,24.67,MC Run 9 17 May,2868.005633,3266.666667,1.10295906,7.329257836,6.4348
34,1802,RS,50,Y,A,4,4600,171.43,9.173978723,59282,0.349,13026,84.48477749,1.301081828,,,,,64.93425371,54.65616325,26.38,RS Run 1 16 May,31762.88923,23.57,MC Run 9 17 May,6549.075543,9200,1.119219347,4.849980584,3.45249
34,1802,RS,50,Y,A,6,4750,20,9.600810056,61817,0.338,8657,66.59041004,1.350139377,,,,,49.32113762,51.09578127,26.4,RS Run 1 16 May,31448.50465,23.4,MC Run 9 17 May,7440.463662,9500,1.128205128,4.226686143,3.31037
34,1802,RS,50,Y,A,8,5312.5,0,8.270012552,64538,0.305,14784,88.78083282,1.404849673,,,,,63.19596644,58.51389241,26.02,RS Run 1 16 May,37990.93656,22.73,MC Run 9 17 May,12303.25428,10625,1.144742631,3.087877052,3.57562
34,1802,RS,50,Y,A,10,4420,0,6.190837104,63928,0.306,11865,90.90460084,1.48817861,,,,,61.08446946,61.29458273,27.13,RS Run 1 16 May,21873.5866,25.07,MC Run 9 17 May,2124.124656,8840,1.082169924,10.29769442,2.47439
34,1802,RS,50,Y,A,12,3890,0,6.399521739,66563,0.331,9257,75.78834457,1.310665552,,,,,57.82432021,52.95067968,28.26,RS Run 1 16 May,12469.24046,24.84,MC Run 9 17 May,2524.410628,7780,1.137681159,4.939465996,1.60273
34,1802,RS,50,Y,A,14,3025,0,6.721545455,67063,0.307,9736,50.63146275,1.414890293,,,,,35.78472691,44.79641487,26.56,RS Run 1 16 May,29042.90137,23.74,MC Run 9 17 May,5764.478185,6050,1.118786858,5.038253323,4.80048
34,1802,RS,50,Y,B,0,828.57,9250,23.11470732,63642,0.419,3761,111.2110207,1.013138,,,,,109.7688772,47.42166488,29.3,RS Run 1 16 May,7433.613897,25.38,MC Run 9 17 May,1683.139065,1657.142857,1.154452325,4.416517951,4.4858
34,1802,RS,50,Y,B,1,1064.29,3866.67,27.5680625,58013,0.408,7269,94.517052,1.048978279,,,,,90.10391721,47.6549974,25.05,RS Run 1 16 May,61546.02374,23.1,MC Run 9 17 May,9319.658526,2128.571429,1.084415584,6.603892575,28.91424
34,1802,RS,50,Y,B,2,1816.67,1630,32.06941026,61451,0.399,12631,89.70970388,0.972497514,,,,,92.24671798,44.36315861,25.95,RS Run 1 16 May,39336.88807,23.39,MC Run 9 17 May,7496.52511,3633.333333,1.109448482,5.247349604,10.82667
34,1802,RS,50,Y,B,4,4475,258.33,12.56651351,60061,0.368,14713,62.68314876,1.236539032,,,,,50.69241417,47.37578184,26.99,RS Run 1 16 May,23450.9262,23.48,MC Run 9 17 May,7006.804496,8950,1.149488927,3.346878911,2.62022
34,1802,RS,50,Y,B,6,4480,40,10.00180734,62581,0.334,11031,60.23468097,1.329780072,,,,,45.29672405,48.30047241,25.9,RS Run 1 16 May,40327.3793,22.5,MC Run 9 17 May,14621.77174,8960,1.151111111,2.758036441,4.50082
34,1802,RS,50,Y,B,8,4812.5,0,8.162104247,65301,0.332,16150,59.79946238,1.416015021,,,,,42.23081075,49.55576932,26.77,RS Run 1 16 May,26162.5457,23.38,MC Run 9 17 May,7553.008962,9625,1.144995723,3.463857363,2.71819
34,1802,RS,50,Y,B,10,4412.5,0,6.575363636,66919,0.322,8617,66.95175509,1.388985356,,,,,48.20191572,52.00952123,26.7,RS Run 1 16 May,27089.4383,24.14,MC Run 9 17 May,4269.332702,8825,1.106048053,6.345122338,3.06962
34,1802,RS,50,Y,B,12,3610,0,6.119794872,67310,0.329,9195,73.34955121,1.139638954,,,,,64.36209549,47.74305493,24.92,RS Run 1 16 May,65656.84352,21.77,MC Run 9 17 May,25291.81521,7220,1.144694534,2.595971977,9.09375
34,1802,RS,50,Y,B,14,2425,0,7.28644186,67817,0.302,10906,47.77728416,1.418319077,,,,,33.68585033,43.10805845,26.28,RS Run 1 16 May,33382.58781,23.79,MC Run 9 17 May,5552.134777,4850,1.104665826,6.012567984,6.88301
34,1802,RS,50,Y,C,0,935.71,9400,19.31695122,64449,0.421,3565,108.195545,1.039711591,,,,,104.0630363,48.32298095,29.56,RS Run 1 16 May,6531.90711,25.9,MC Run 9 17 May,1139.200062,1871.428571,1.141312741,5.733766462,3.49033
34,1802,RS,50,Y,C,1,1050,5233.33,20.06327027,58890,0.4,6088,82.89085821,1.018056715,,,,,81.42066836,45.34155075,26.72,RS Run 1 16 May,26821.31088,24.35,MC Run 9 17 May,3646.699689,2100,1.097330595,7.354954663,12.77205
34,1802,RS,50,Y,C,2,2030,1950,17.11815625,62198,0.409,11961,80.58964049,0.943965736,,,,,85.37348069,42.45208194,24.96,RS Run 1 16 May,64363.55151,22.66,MC Run 9 17 May,12967.01461,4060,1.101500441,4.963636849,15.85309
34,1802,RS,50,Y,C,4,4250,114.29,11.61747619,60806,0.366,14276,66.71389015,1.279151694,,,,,52.15479172,49.61442584,25.48,RS Run 1 16 May,49695.8359,22.18,MC Run 9 17 May,18591.7384,8500,1.148782687,2.673006409,5.84657
34,1802,RS,50,Y,C,6,3890,10,8.752915254,63385,0.334,12403,60.91667763,1.313366329,,,,,46.3820918,48.2738532,25.23,RS Run 1 16 May,56275.58263,22.39,MC Run 9 17 May,15880.34744,7780,1.12684234,3.543724899,7.23337
34,1802,RS,50,Y,C,8,4300,0,7.450524752,66269,0.302,10640,74.26294175,1.313224183,,,,,56.55008694,52.61553115,25.5,RS Run 1 16 May,49203.95357,22.1,MC Run 9 17 May,19742.40241,8600,1.153846154,2.492298178,5.72139
34,1802,RS,50,Y,C,10,3837.5,0,6.89990566,67870,0.33,12789,85.02218492,1.373088631,,,,,61.92039101,56.81203056,26.58,RS Run 1 16 May,28755.43885,23.18,MC Run 9 17 May,8776.472574,7675,1.146678171,3.276423257,3.74664
34,1802,RS,50,Y,C,12,3712.5,0,5.565226087,68249,0.334,9436,75.02772527,1.279820459,,,,,58.6236333,51.96274717,25.95,RS Run 1 16 May,39336.88807,22.36,MC Run 9 17 May,16242.01847,7425,1.160554562,2.421921151,5.2979
34,1802,RS,50,Y,C,14,2612.5,0,5.68873913,69765,0.329,12564,56.87398952,1.364681442,,,,,41.67565249,47.40877394,25.88,RS Run 1 16 May,40730.52425,22.87,MC Run 9 17 May,11075.92484,5225,1.131613467,3.677392619,7.79532
35,1802,SM,100,N,A,0,764.29,0,12.58225234,75863,0.381,5180,120.9038149,1.238207611,,,,,97.64421883,93.28234907,31.14,10Aug_run2,5167.018304,27.83,10Aug_run2,267.5592685,1528.571429,1.1189364,19.31167749,3.38029
35,1802,SM,100,N,A,1,650,0,14.88992308,77248,0.381,5645,144.6643071,1.2861526,,,,,112.4783381,102.8460766,30.68,10Aug_run2,6620.335518,26.91,10Aug_run2,533.7525956,1300,1.140096618,12.40337859,5.09257
35,1802,SM,100,N,A,2,892.86,0,10.07788,67706,0.355,6125,139.8419503,1.400471302,,,,,99.85349229,106.5888862,28.67,10Aug_run2,19553.29714,24.53,10Aug_run2,3185.810945,1785.714286,1.168772931,6.137620052,10.94985
35,1802,SM,100,N,A,4,1128.57,0,8.343886076,75768,0.297,4648,95.51454684,1.16719841,,,,,81.83231402,80.25575651,28.47,10Aug_run2,21778.10062,24.35,10Aug_run2,3646.699689,2257.142857,1.169199179,5.972002763,9.64853
35,1802,SM,100,N,A,6,1278.57,0,7.316072626,70282,0.247,6312,114.2063946,1.562492511,,,,,73.09244289,100.3035285,28.58,10Aug_run2,20524.85038,24.61,10Aug_run2,3000.129491,2557.142857,1.161316538,6.841321499,8.02648
35,1802,SM,100,N,A,8,1116.67,0,7.058,73076,0.243,4730,86.53729106,1.335382762,,,,,64.80336089,78.9778085,28.43,10Aug_run2,22252.56099,24.38,10Aug_run2,3565.496381,2233.333333,1.16611977,6.241083599,9.96383
35,1802,SM,100,N,A,10,1233.33,0,5.296108108,68947,0.265,5102,85.62511057,1.416308326,,,,,60.45654678,79.58130115,32,10Aug_run2,3250.872974,26.82,10Aug_run2,571.0577107,2466.666667,1.193139448,5.692722316,1.31792
35,1802,SM,100,N,A,12,1291.67,0,4.65,69044,0.257,4478,98.10909951,1.222939577,,,,,80.22399585,83.12804058,33.02,10Aug_run2,1876.376564,27.59,10Aug_run2,320.3760186,2583.333333,1.196810439,5.856794689,0.72634
35,1802,SM,100,N,A,14,941.67,0,4.21,78478,0.247,3042,112.6242202,1.352685791,,,,,83.25970521,93.9261222,30.27,10Aug_run2,8256.956564,24.64,10Aug_run2,2933.32376,1883.333333,1.22849026,2.814880743,4.38422
35,1802,SM,100,N,B,0,907.14,0,10.78307874,76726,0.392,5171,124.6556938,1.171154766,,,,,106.4382756,91.62166083,31.97,10Aug_run2,3303.847555,28.06,10Aug_run2,225.1334362,1814.285714,1.139344262,14.67506387,1.82102
35,1802,SM,100,N,B,1,957.14,0,10.5305,78048,0.384,5553,133.2158255,1.226975234,,,,,108.5725464,96.76671365,31.93,10Aug_run2,3375.825582,28.36,10Aug_run2,179.7380394,1914.285714,1.125881523,18.78192059,1.76349
35,1802,SM,100,N,B,2,828.57,0,12.08196552,68453,0.357,5753,126.0090535,1.268292582,,,,,99.35330006,96.31051965,30.48,10Aug_run2,7373.607225,26.53,10Aug_run2,709.9373089,1657.142857,1.148888051,10.38627937,4.44959
35,1802,SM,100,N,B,4,1307.14,0,7.829857923,76552,0.301,5703,91.13431821,1.277039467,,,,,71.3637445,80.71094297,31.51,10Aug_run2,4233.114347,27.17,10Aug_run2,439.1167465,2614.285714,1.159735002,9.640065838,1.61922
35,1802,SM,100,N,B,6,1164.29,0,7.77097546,71261,0.27,5691,88.98992448,1.343148416,,,,,66.2547217,80.69779333,32.38,10Aug_run2,2648.988055,26.22,10Aug_run2,895.9422147,2328.571429,1.234935164,2.956650565,1.1376
35,1802,SM,100,N,B,8,1350,0,6.196148148,73991,0.249,5833,85.2999499,1.27828028,,,,,66.73024,77.18704461,29.9,10Aug_run2,10078.59514,25.97,10Aug_run2,1080.886269,2700,1.151328456,9.324380769,3.73281
35,1802,SM,100,N,B,10,1235.71,0,5.369011561,69719,0.259,4701,90.11026936,1.404760144,,,,,64.14637386,82.47321526,31.08,10Aug_run2,5336.788601,26.91,10Aug_run2,533.7525956,2471.428571,1.154960981,9.998618544,2.15939
35,1802,SM,100,N,B,12,1278.57,0,4.63,69810,0.266,4803,97.96476569,1.288875113,,,,,76.00795816,84.80794944,31.24,10Aug_run2,4895.984114,27.58,10Aug_run2,322.7899466,2557.142857,1.132704859,15.16770942,1.91463
35,1802,SM,100,N,B,14,1033.33,0,5.69,79258,0.269,3873,113.7014242,1.393814908,,,,,81.57569817,95.6652971,26.85,10Aug_run2,52131.47344,23.45,10Aug_run2,7166.382755,2066.666667,1.144989339,7.274447267,25.22491
35,1802,SM,100,N,C,0,575,0,17.003,77514,0.411,5733,119.4154791,1.150263325,,,,,103.8157756,89.05059461,31.38,10Aug_run2,4540.252435,28.06,10Aug_run2,225.1334362,1150,1.11831789,20.16693971,3.94805
35,1802,SM,100,N,C,1,600,0,16.86341667,79633,0.378,6384,126.5825248,1.29016563,,,,,98.11339088,97.41186824,29.8,10Aug_run2,10636.53075,26.48,10Aug_run2,737.0891188,1200,1.125377644,14.43045417,8.86378
35,1802,SM,100,N,C,2,828.57,0,12.42562931,69198,0.355,5401,125.2370983,1.275978925,,,,,98.14981725,96.35716841,28.75,10Aug_run2,18728.37083,25.04,10Aug_run2,2172.501075,1657.142857,1.148162939,8.620649742,11.3016
35,1802,SM,100,N,C,4,1228.57,0,8.080703488,77309,0.294,4879,87.75798826,1.277134565,,,,,68.71475461,78.69559328,29.01,10Aug_run2,16280.2099,25.16,10Aug_run2,1985.363348,2457.142857,1.153020668,8.200116075,6.62567
35,1802,SM,100,N,C,6,1228.57,0,7.767127907,72008,0.25,6524,81.23227734,1.347590667,,,,,60.2796378,75.55199559,33.13,10Aug_run2,1768.397939,28.06,10Aug_run2,225.1334362,2457.142857,1.180684248,7.854888055,0.7197
35,1802,SM,100,N,C,8,1350,0,6.357444444,75057,0.263,5309,83.08989167,1.481238729,,,,,56.09486845,78.51863394,28.52,10Aug_run2,21199.22577,24.61,10Aug_run2,3000.129491,2700,1.158878505,7.066103591,7.85157
35,1802,SM,100,N,C,10,1121.43,0,5.92666242,70512,0.265,5683,97.09488104,1.441023145,,,,,67.37912669,87.60294309,28.75,10Aug_run2,18728.37083,25.08,10Aug_run2,2108.239762,2242.857143,1.146331738,8.883415998,8.35023
35,1802,SM,100,N,C,12,1407.14,0,4.74,70734,0.263,4908,108.6754573,1.504334983,,,,,72.24152766,95.84070796,29.06,10Aug_run2,15847.47225,25.32,10Aug_run2,1760.678253,2814.285714,1.147709321,9.00077696,5.63108
35,1802,SM,100,N,C,14,928.57,0,6.24,80069,0.267,4197,113.1732709,1.442294677,,,,,78.46750924,96.76192005,25.5,10Aug_run2,107894.6722,22.43,10Aug_run2,15410.61604,1857.142857,1.136870263,7.001321164,58.09713
35,1802,SM,100,Y,A,0,800,10000,21.14211111,78275,0.41,4117,119.3304874,1.174121863,,,,,101.6338177,90.06585,29.24,10Aug_run2,14382.68603,25.99,10Aug_run2,1064.780282,1600,1.125048095,13.50765625,8.98918
35,1802,SM,100,Y,A,1,928.57,5266.67,17.5725,80379,0.386,9472,116.0248593,1.274306129,,,,,91.04943992,92.80702386,27.88,10Aug_run2,29928.15883,25.28,10Aug_run2,1814.345534,1857.142857,1.102848101,16.4952917,16.11516
35,1802,SM,100,Y,A,2,971.43,2000,21.9295679,69955,0.366,9479,118.6941371,1.259540034,,,,,94.23609723,93.30654595,26.68,10Aug_run2,57132.07531,24.06,10Aug_run2,4533.566599,1942.857143,1.108894431,12.60201523,29.40622
35,1802,SM,100,Y,A,4,3860,416.67,9.886111111,78206,0.315,13312,96.72277974,1.428668491,,,,,67.70134592,87.13935341,29.31,10Aug_run2,13850.32614,26.1,10Aug_run2,980.3925446,7720,1.122988506,14.12732707,1.79408
35,1802,SM,100,Y,A,6,3650,20,7.765933333,72753,0.294,11856,78.04935694,1.515747295,,,,,51.49232805,74.90359351,27.29,10Aug_run2,41128.22815,23.59,10Aug_run2,6451.489578,7300,1.156846121,6.374997224,5.634
35,1802,SM,100,Y,A,8,4487.5,0,7.364008403,75802,0.308,8848,91.05490571,1.313986089,,,,,69.29670446,81.43168171,28.1,10Aug_run2,26582.7557,24.95,10Aug_run2,2324.34184,8975,1.126252505,11.4366808,2.96187
35,1802,SM,100,Y,A,10,4250,0,5.497356164,72540,0.296,9787,92.89475184,1.41443075,,,,,65.67642269,84.45549928,26.72,10Aug_run2,55913.92763,24.01,10Aug_run2,4706.954498,8500,1.112869638,11.87900322,6.57811
35,1802,SM,100,Y,A,12,3680,0,5.312655172,71865,0.303,8840,111.8823557,1.447363752,,,,,77.30078604,96.2276581,27.39,10Aug_run2,38970.86091,24.14,10Aug_run2,4269.332702,7360,1.134631317,9.128091819,5.29495
35,1802,SM,100,Y,A,14,2830,0,4.98630131,80982,0.246,15911,87.52160695,1.675613929,,,,,52.23256112,83.79869645,25.04,10Aug_run2,138241.9974,22.37,10Aug_run2,16120.55538,5660,1.119356281,8.575510835,24.42438
35,1802,SM,100,Y,B,0,914.29,11000,19.97921053,79256,0.405,3183,134.787374,1.167792438,,,,,115.4206601,94.28894483,30.83,10Aug_run2,6106.326192,27.15,10Aug_run2,445.7588764,1828.571429,1.135543278,13.69872035,3.3394
35,1802,SM,100,Y,B,1,950,6200,31.408,81173,0.36,6217,98.21692784,1.178085809,,,,,83.36992699,81.86320799,29.04,10Aug_run2,16019.16962,26.07,10Aug_run2,1002.720745,1900,1.113924051,15.97570381,8.43114
35,1802,SM,100,Y,B,2,1200,3037.5,23.04234884,70717,0.391,9830,110.5286206,1.254576645,,,,,88.10033332,89.83182286,28.75,10Aug_run2,18728.37083,25.38,10Aug_run2,1683.139065,2400,1.132781718,11.12704899,7.80349
35,1802,SM,100,Y,B,4,3350,271.43,10.33392308,78966,0.334,11378,87.48506706,1.390054747,,,,,62.93641833,80.48462544,28.45,10Aug_run2,22014.05261,24.88,10Aug_run2,2449.740037,6700,1.143488746,8.986281107,3.28568
35,1802,SM,100,Y,B,6,3370,50,7.43875,73498,0.303,10594,74.64628577,1.429574288,,,,,52.2157445,71.47488346,27.35,10Aug_run2,39819.88487,24.23,10Aug_run2,3990.432786,6740,1.128765993,9.978838639,5.90799
