Label,MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
HP10YB,1802,HP,10,Y,B,0,hm071919.082,7/19/19,63624,5,1824,3351,3587,1526,1762,0.456,0.491,117.4,0.39,0.42,298,0.43,1369,0.15,24811,--------,-------,836,4454,0,1908,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1908.3,1.06,0.508,126.3,6.961473014
HP10YB,1802,HP,10,Y,B,0,hm071919.083,7/19/19,63662,10,1912,2977,3171,1065,1259,0.358,0.397,101.7,0.3,0.41,530,0.32,1632,0.27,19669,--------,-------,1007,6049,0,1984,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1962.5,1.05,0.508,126.3,10.93073394
HP10YB,1802,HP,10,Y,B,0,hm071919.084,7/19/19,63700,15,1838,2637,2766,799,929,0.303,0.336,94.1,0.25,0.63,875,0.22,17257,0.15,17268,--------,-------,4038,6965,0,1888,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1822.8,0.98,0.508,126.3,13.87714686
HP10YB,1802,HP,10,Y,B,0,hm071919.085,7/19/19,63738,20,1862,2568,2683,706,820,0.275,0.306,99.1,0.3,0.6,880,0.17,16560,0.23,16777,--------,-------,4320,7160,0,1905,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1816.1,0.94,0.508,126.3,16.79302701
HP10YB,1802,HP,10,Y,B,0,hm071919.086,7/19/19,63776,31.8,1927,2437,2526,510,599,0.209,0.237,91.4,0.26,0.5,889,0.23,15534,0.27,15581,--------,-------,5555,8295,0,1963,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1820.7,0.83,0.508,126.3,20.29269384
HP10YB,1802,HP,10,Y,B,0,hm071919.087,7/19/19,63813,43.5,1790,2176,2232,386,442,0.177,0.198,84,0.15,0.51,853,0.22,15791,0.27,15844,--------,-------,5309,8131,0,1814,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1677,0.77,0.508,126.3,23.50871117
HP10YB,1802,HP,10,Y,B,0,hm071919.088,7/19/19,63851,55.3,2018,2348,2388,330,370,0.141,0.155,84.9,0.22,0.48,989,0.22,17189,0.3,17261,--------,-------,6046,9375,0,2049,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1877.5,0.7,0.508,126.3,23.80732173
HP10YB,1802,HP,10,Y,B,0,hm071919.089,7/19/19,63889,67.1,1984,2251,2277,266,293,0.118,0.129,96.9,0.23,0.47,1053,0.24,16436,0.29,16808,--------,-------,6333,9333,0,2001,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1852.8,0.67,0.508,126.3,24.17524168
HP10YB,1802,HP,10,Y,B,0,hm071919.090,7/19/19,63927,78.8,2106,2342,2365,236,259,0.101,0.11,101.5,0.32,0.44,1127,0.28,15512,0.28,15741,--------,-------,6674,9207,0,2125,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1967.4,0.63,0.508,126.3,24.30042606
HP10YB,1802,HP,10,Y,B,0,hm071919.091,7/19/19,63965,90.6,2034,2280,2302,246,268,0.108,0.117,82.1,0.12,0.49,999,0.26,14528,0.26,14616,--------,-------,5673,7972,0,2044,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1895.9,0.64,0.508,126.3,29.87571103
HP10YB,1802,HP,10,Y,B,0,hm071919.092,7/19/19,64003,102.3,1988,2177,2191,189,203,0.087,0.093,101.2,0.35,0.4,948,0.25,16956,0.35,17523,--------,-------,7185,10812,0,2008,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1853.9,0.59,0.508,126.3,27.1744763
HP10YB,1802,HP,10,Y,B,0,hm071919.093,7/19/19,64040,114.1,1988,2163,2174,175,186,0.081,0.085,100.9,0.31,0.39,1054,0.31,15775,0.3,17582,--------,-------,7580,10572,0,2004,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1852.8,0.56,0.508,126.3,28.21869726
HP10YB,1802,HP,10,Y,B,0,hm071919.094,7/19/19,64078,125.9,2032,2211,2220,179,188,0.081,0.085,97.3,0.27,0.43,1113,0.26,16777,0.32,16955,--------,-------,7040,10171,0,2049,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1897.2,0.57,0.508,126.3,31.13702002
HP10YB,1802,HP,10,Y,B,0,hm071919.095,7/19/19,64116,137.6,2016,2181,2194,165,178,0.076,0.081,93.4,0.21,0.45,1276,0.24,17949,0.31,18309,--------,-------,7157,10575,0,2033,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1883.6,0.55,0.508,126.3,31.92995623
HP10YB,1802,HP,10,Y,B,0,hm071919.096,7/19/19,64154,149.4,1908,2062,2071,154,163,0.075,0.079,82.3,0.16,0.49,1047,0.2,17852,0.31,18010,--------,-------,5989,9750,0,1922,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1786.4,0.56,0.508,126.3,34.21197593
HP10YB,1802,HP,10,Y,B,0,hm071919.097,7/19/19,64192,161.2,1871,2014,2019,142,147,0.071,0.073,94.6,0.1,0.43,926,0.27,14178,0.3,19137,--------,-------,6093,9961,0,1887,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1755.2,0.55,0.508,126.3,34.94537322
HP10YB,1802,HP,10,Y,B,0,hm071919.098,7/19/19,64229,172.9,1898,2028,2043,130,145,0.064,0.071,88.3,0.2,0.44,875,0.25,16113,0.31,16510,--------,-------,6348,9457,0,1909,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1785.6,0.53,0.508,126.3,33.78634903
HP10YB,1802,HP,10,Y,B,0,hm071919.099,7/19/19,64267,184.7,1805,1930,1941,125,135,0.065,0.07,81.1,0.18,0.45,1030,0.25,19728,0.31,20600,--------,-------,7698,11675,0,1817,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1692.9,0.53,0.508,126.3,36.65612468
HP10YB,1802,HP,10,Y,B,0,hm071919.100,7/19/19,64305,196.5,1966,2082,2088,116,122,0.055,0.058,91.4,0.24,0.4,1044,0.29,14727,0.31,14750,--------,-------,6719,9227,0,1973,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1846.4,0.49,0.508,126.3,32.99829807
HP10YC,1802,HP,10,Y,C,0,hm071919.101,7/19/19,65033,0,1258,2563,2805,1305,1547,0.509,0.552,127.3,0.46,0.41,219,0.48,1110,0.11,37943,--------,-------,699,4710,0,1333,0.06,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1353.8,1,0.509,127.3,0
HP10YC,1802,HP,10,Y,C,0,hm071919.102,7/19/19,65071,5,1341,2509,2733,1168,1392,0.466,0.509,118.1,0.38,0.41,260,0.44,1309,0.15,27229,--------,-------,799,4648,0,1405,0.05,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1404.3,1.06,0.509,127.3,7.156376831
HP10YC,1802,HP,10,Y,C,0,hm071919.103,7/19/19,65109,10,1476,2339,2505,862,1028,0.369,0.411,100,0.26,0.46,561,0.26,1782,0.28,19182,--------,-------,1007,6064,0,1532,0.04,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1518.9,1.05,0.509,127.3,11.33348949
HP10YC,1802,HP,10,Y,C,0,hm071919.104,7/19/19,65147,15,1267,1814,1915,547,648,0.302,0.338,92.1,0.25,0.62,938,0.24,17574,0.14,17579,--------,-------,4093,7274,0,1299,0.03,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1259.4,0.99,0.509,127.3,13.91347084
HP10YC,1802,HP,10,Y,C,0,hm071919.105,7/19/19,65184,20,1330,1854,1949,524,619,0.283,0.318,89.3,0.19,0.6,828,0.23,16679,0.17,16695,--------,-------,4250,7164,0,1365,0.03,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1301.6,0.95,0.509,127.3,17.38416003
HP10YC,1802,HP,10,Y,C,0,hm071919.106,7/19/19,65222,31.8,1322,1692,1746,370,424,0.219,0.243,86,0.21,0.5,909,0.22,16564,0.27,16638,--------,-------,5701,8699,0,1355,0.02,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1249.3,0.84,0.509,127.3,21.38988821
HP10YC,1802,HP,10,Y,C,0,hm071919.107,7/19/19,65260,43.5,1367,1637,1675,270,308,0.165,0.184,94.7,0.3,0.45,1085,0.24,16475,0.31,16505,--------,-------,6440,9538,0,1382,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1274.5,0.75,0.509,127.3,22.04501919
HP10YC,1802,HP,10,Y,C,0,hm071919.108,7/19/19,65298,55.3,1513,1766,1809,254,296,0.144,0.164,84.5,0.25,0.48,982,0.28,14274,0.24,14893,--------,-------,5903,8092,0,1530,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1422.2,0.74,0.509,127.3,24.45822317
HP10YC,1802,HP,10,Y,C,0,hm071919.109,7/19/19,65336,67.1,1473,1707,1732,234,258,0.137,0.149,87.3,0.07,0.51,963,0.24,13594,0.25,13632,--------,-------,5087,7171,0,1484,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1385.9,0.73,0.509,127.3,28.2345173
HP10YC,1802,HP,10,Y,C,0,hm071919.110,7/19/19,65373,78.8,1594,1801,1836,207,242,0.115,0.132,92.2,0.15,0.51,889,0.24,15137,0.25,15659,--------,-------,5511,8062,0,1610,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1499.5,0.69,0.509,127.3,27.83308448
HP10YC,1802,HP,10,Y,C,0,hm071919.111,7/19/19,65411,90.6,1429,1610,1633,181,203,0.112,0.125,95.6,0.07,0.54,876,0.26,14671,0.21,14750,--------,-------,4710,7267,0,1441,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1342.3,0.67,0.509,127.3,31.16617467
HP10YC,1802,HP,10,Y,C,0,hm071919.112,7/19/19,65449,102.3,1337,1508,1521,171,184,0.113,0.121,81.5,0.11,0.52,1117,0.22,16374,0.25,16600,--------,-------,5692,8456,0,1351,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1258.6,0.68,0.509,127.3,35.50515044
HP10YC,1802,HP,10,Y,C,0,hm071919.113,7/19/19,65487,114.1,1361,1507,1521,147,160,0.097,0.105,84.6,0.11,0.51,954,0.25,14431,0.24,14833,--------,-------,5342,7607,0,1373,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1274.6,0.63,0.509,127.3,33.99340423
HP10YC,1802,HP,10,Y,C,0,hm071919.114,7/19/19,65525,125.9,1303,1431,1442,128,138,0.089,0.096,97.7,0.12,0.47,849,0.24,14514,0.29,14581,--------,-------,5466,8074,0,1310,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1219.9,0.6,0.509,127.3,34.41541547
HP10YC,1802,HP,10,Y,C,0,hm071919.115,7/19/19,65563,137.6,1379,1491,1505,112,125,0.075,0.083,104.2,0.4,0.36,985,0.35,17776,0.29,19895,--------,-------,9252,12332,0,1391,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1276.7,0.52,0.509,127.3,31.69691369
HP10YC,1802,HP,10,Y,C,0,hm071919.116,7/19/19,65600,149.4,1321,1417,1427,96,107,0.068,0.075,119.4,0.48,0.34,983,0.33,17338,0.33,18477,--------,-------,8968,12080,0,1327,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1231.2,0.52,0.509,127.3,31.20303155
HP10YC,1802,HP,10,Y,C,0,hm071919.117,7/19/19,65638,161.2,1316,1430,1434,113,118,0.079,0.082,78.6,0.22,0.44,1153,0.24,18751,0.32,18912,--------,-------,7331,11041,0,1328,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1232.2,0.57,0.509,127.3,39.11374578
HP10YC,1802,HP,10,Y,C,0,hm071919.118,7/19/19,65676,172.9,1261,1360,1366,98,104,0.072,0.076,88.6,0.25,0.43,1221,0.24,18635,0.33,18875,--------,-------,7347,11153,0,1267,0,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1190.1,0.58,0.509,127.3,38.23532356
HP10YC,1802,HP,10,Y,C,0,hm071919.119,7/19/19,65714,184.7,1298,1384,1386,86,89,0.062,0.064,113.1,0.22,0.46,1184,0.22,17292,0.32,17647,--------,-------,6417,10000,0,1302,0,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1226.1,0.55,0.509,127.3,35.17190285
HP10YC,1802,HP,10,Y,C,0,hm071919.120,7/19/19,65752,196.5,1340,1436,1449,96,110,0.067,0.076,82.9,0.12,0.51,1122,0.24,16678,0.26,17092,--------,-------,6072,8923,0,1349,0.01,2100,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1266.6,0.57,0.509,127.3,40.4366005
HP10NA,1802,HP,10,N,A,1,hm072019.001,7/20/19,57582,0,2526,4914,5145,2388,2619,0.486,0.509,128.3,0.44,0.43,247,0.44,1427,0.13,30794,--------,-------,846,4674,0,2662,0.05,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2557.5,1,0.486,128.3,0
HP10NA,1802,HP,10,N,A,1,hm072019.002,7/20/19,57620,5,2381,4437,4612,2056,2231,0.463,0.484,125.8,0.4,0.41,272,0.46,1637,0.13,27096,--------,-------,989,4454,0,2485,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2380.9,1,0.486,128.3,7.505299736
HP10NA,1802,HP,10,N,A,1,hm072019.003,7/20/19,57658,10,2308,4006,4200,1698,1892,0.424,0.451,120.5,0.39,0.34,265,0.49,1551,0.17,23979,--------,-------,1021,4924,0,2401,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2261.5,0.97,0.486,128.3,13.74620772
HP10NA,1802,HP,10,N,A,1,hm072019.004,7/20/19,57696,15,2163,3578,3703,1415,1540,0.395,0.416,115.8,0.36,0.43,440,0.38,2093,0.19,23057,--------,-------,1213,5273,0,2248,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2082.6,0.95,0.486,128.3,19.20902848
HP10NA,1802,HP,10,N,A,1,hm072019.005,7/20/19,57734,20,1949,3120,3222,1172,1273,0.375,0.395,113.1,0.34,0.41,435,0.38,1961,0.21,22825,--------,-------,1172,5755,0,2026,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1862,0.93,0.486,128.3,24.31522593
HP10NA,1802,HP,10,N,A,1,hm072019.006,7/20/19,57771,31.8,2008,2918,3007,910,999,0.312,0.332,100.8,0.27,0.48,643,0.21,2514,0.31,19074,--------,-------,1221,6681,0,2072,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1842.7,0.85,0.486,128.3,32.16612607
HP10NA,1802,HP,10,N,A,1,hm072019.007,7/20/19,57809,43.5,1967,2607,2667,640,700,0.245,0.262,104.4,0.34,0.55,940,0.21,14714,0.24,15646,--------,-------,4678,7360,0,2005,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1768.7,0.76,0.486,128.3,34.55193604
HP10NA,1802,HP,10,N,A,1,hm072019.008,7/20/19,57847,55.3,1999,2548,2598,549,599,0.215,0.231,94.1,0.28,0.53,1000,0.23,14955,0.24,16372,--------,-------,5272,7935,0,2040,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1784.2,0.72,0.486,128.3,38.54611715
HP10NA,1802,HP,10,N,A,1,hm072019.009,7/20/19,57885,67.1,2027,2495,2540,468,513,0.188,0.202,89.8,0.23,0.5,973,0.25,14645,0.25,15246,--------,-------,5476,7950,0,2051,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1789.2,0.66,0.486,128.3,40.8975616
HP10NA,1802,HP,10,N,A,1,hm072019.010,7/20/19,57923,78.8,2029,2419,2451,390,422,0.161,0.172,88.9,0.24,0.48,1026,0.26,14757,0.26,14893,--------,-------,5814,8206,0,2056,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1792.9,0.62,0.486,128.3,41.13098777
HP10NA,1802,HP,10,N,A,1,hm072019.011,7/20/19,57961,90.6,2076,2389,2417,313,341,0.131,0.141,90.4,0.27,0.45,984,0.27,15002,0.27,15171,--------,-------,6280,8710,0,2099,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1837.3,0.57,0.486,128.3,38.47835872
HP10NA,1802,HP,10,N,A,1,hm072019.012,7/20/19,57998,102.3,2091,2375,2397,284,306,0.12,0.128,88.2,0.19,0.48,1190,0.26,16716,0.25,17628,--------,-------,6675,9421,0,2117,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1866.1,0.56,0.486,128.3,39.7991618
HP10NA,1802,HP,10,N,A,1,hm072019.013,7/20/19,58036,114.1,2053,2275,2292,222,239,0.098,0.104,96.3,0.32,0.41,1126,0.27,15959,0.31,16159,--------,-------,7037,9882,0,2068,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1826.2,0.49,0.486,128.3,36.25173243
HP10NA,1802,HP,10,N,A,1,hm072019.014,7/20/19,58074,125.9,2126,2332,2351,206,225,0.088,0.096,97.7,0.32,0.42,1135,0.27,16616,0.31,17039,--------,-------,7107,10176,0,2140,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1915.1,0.49,0.486,128.3,35.91910014
HP10NA,1802,HP,10,N,A,1,hm072019.015,7/20/19,58112,137.6,2207,2412,2425,205,218,0.085,0.09,81.2,0.25,0.44,1248,0.26,17650,0.3,17984,--------,-------,7319,10484,0,2225,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1982.3,0.48,0.486,128.3,37.91878432
HP10NA,1802,HP,10,N,A,1,hm072019.016,7/20/19,58150,149.4,2046,2201,2212,155,166,0.07,0.075,99.9,0.28,0.42,1215,0.29,16520,0.29,17599,--------,-------,7463,10439,0,2060,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1856.8,0.45,0.486,128.3,33.90515103
HP10NA,1802,HP,10,N,A,1,hm072019.017,7/20/19,58187,161.2,2090,2243,2249,153,159,0.068,0.071,89.6,0.31,0.39,1298,0.39,20607,0.22,21591,--------,-------,10888,13246,0,2108,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1898.9,0.44,0.486,128.3,35.5378374
HP10NA,1802,HP,10,N,A,1,hm072019.018,7/20/19,58225,172.9,2031,2176,2183,144,152,0.066,0.07,88.2,0.31,0.38,1123,0.41,18723,0.21,19449,--------,-------,10349,12266,0,2045,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1846.9,0.44,0.486,128.3,36.99610255
HP10NA,1802,HP,10,N,A,1,hm072019.019,7/20/19,58263,184.7,2050,2169,2178,119,128,0.055,0.059,105,0.41,0.36,1064,0.29,15444,0.35,15988,--------,-------,7516,10483,0,2059,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1872.1,0.4,0.486,128.3,32.93416301
HP10NA,1802,HP,10,N,A,1,hm072019.020,7/20/19,58301,196.5,2100,2234,2245,134,145,0.06,0.065,89.1,0.27,0.41,1190,0.32,15056,0.27,15329,--------,-------,7207,9432,0,2108,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1927.7,0.44,0.486,128.3,38.22353516
HP10NB,1802,HP,10,N,B,1,hm072019.021,7/20/19,58548,0,2777,5528,5896,2751,3119,0.498,0.529,130.9,0.44,0.45,279,0.43,1414,0.12,32728,--------,-------,828,4698,0,2953,0.06,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2939,1,0.498,130.9,0
HP10NB,1802,HP,10,N,B,1,hm072019.022,7/20/19,58586,5,2828,5313,5689,2485,2861,0.468,0.503,128.4,0.41,0.39,262,0.46,1501,0.14,27121,--------,-------,930,4687,0,2963,0.05,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2902.1,1.03,0.498,130.9,7.553579769
HP10NB,1802,HP,10,N,B,1,hm072019.023,7/20/19,58623,10,2812,4815,5100,2003,2288,0.416,0.449,119.5,0.34,0.41,416,0.4,1945,0.19,24043,--------,-------,1166,5477,0,2943,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2823.7,1.01,0.498,130.9,13.42858626
HP10NB,1802,HP,10,N,B,1,hm072019.024,7/20/19,58661,15,2771,4443,4723,1672,1952,0.376,0.413,113.1,0.32,0.39,437,0.37,1742,0.24,19510,--------,-------,1079,5476,0,2877,0.04,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2705.3,0.96,0.498,130.9,18.20606406
HP10NB,1802,HP,10,N,B,1,hm072019.025,7/20/19,58699,20,2420,3744,3931,1323,1511,0.353,0.384,109.2,0.32,0.46,541,0.29,2005,0.26,20031,--------,-------,1105,6005,0,2500,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2332.8,0.94,0.498,130.9,22.78986033
HP10NB,1802,HP,10,N,B,1,hm072019.026,7/20/19,58737,31.8,2336,3260,3390,924,1054,0.283,0.311,97.5,0.27,0.59,861,0.2,14590,0.21,15424,--------,-------,4360,6718,0,2392,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2166,0.84,0.498,130.9,29.05029306
HP10NB,1802,HP,10,N,B,1,hm072019.027,7/20/19,58775,43.5,2232,2870,2971,638,739,0.222,0.249,97.2,0.26,0.53,910,0.22,14932,0.25,14964,--------,-------,5023,7482,0,2277,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2021,0.75,0.498,130.9,31.17304266
